,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,totale_positivi,variazione_totale_positivi,nuovi_positivi,deceduti,tamponi,ingressi_terapia_intensiva,decedutiMl,decedutiMLUp,decedutiMLDw
2020-09-05,1620.0,121.0,1741.0,31194.0,1095.0,1694.0,35533.0,9142401.0,,35550.39702557665,35550.39702557665,35550.39702557665
2020-09-06,1683.0,133.0,1816.0,32078.0,884.0,1297.0,35541.0,9219257.0,,35561.73429415282,35561.73429415282,35561.73429415282
2020-09-07,1719.0,142.0,1861.0,32993.0,915.0,1108.0,35553.0,9271810.0,,35573.07156272899,35573.07156272899,35573.07156272899
2020-09-08,1760.0,143.0,1903.0,33789.0,796.0,1370.0,35563.0,9364213.0,,35584.40883130517,35584.40883130517,35584.40883130517
2020-09-09,1778.0,150.0,1928.0,34734.0,945.0,1434.0,35577.0,9460203.0,,35595.74609988134,35595.74609988134,35595.74609988134
2020-09-10,1836.0,164.0,2000.0,35708.0,974.0,1597.0,35587.0,9554389.0,,35607.083368457505,35607.083368457505,35607.083368457505
2020-09-11,1849.0,175.0,2024.0,36767.0,1059.0,1616.0,35597.0,9653269.0,,35618.42063703368,35618.42063703368,35618.42063703368
2020-09-12,1951.0,182.0,2133.0,37503.0,736.0,1501.0,35603.0,9745975.0,,35629.757905609855,35629.757905609855,35629.757905609855
2020-09-13,2042.0,187.0,2229.0,38509.0,1006.0,1458.0,35610.0,9818118.0,,35641.09517418603,35641.09517418603,35641.09517418603
2020-09-14,2122.0,197.0,2319.0,39187.0,678.0,1008.0,35624.0,9863427.0,,35652.4324427622,35652.4324427622,35652.4324427622
2020-09-15,2222.0,201.0,2423.0,39712.0,525.0,1229.0,35633.0,9943944.0,,35663.76971133838,35663.76971133838,35663.76971133838
2020-09-16,2285.0,207.0,2492.0,40532.0,820.0,1452.0,35645.0,10044551.0,,35675.10697991455,35675.10697991455,35675.10697991455
2020-09-17,2348.0,212.0,2560.0,41413.0,881.0,1585.0,35658.0,10146324.0,,35686.44424849072,35686.44424849072,35686.44424849072
2020-09-18,2387.0,208.0,2595.0,42457.0,1044.0,1907.0,35668.0,10246163.0,,35697.78151706689,35697.78151706689,35697.78151706689
2020-09-19,2380.0,215.0,2595.0,43161.0,704.0,1638.0,35692.0,10349386.0,,35709.11878564307,35709.11878564307,35709.11878564307
2020-09-20,2365.0,222.0,2587.0,44098.0,937.0,1587.0,35707.0,10432814.0,,35724.032992477994,35724.032992477994,35724.032992477994
2020-09-21,2475.0,232.0,2707.0,45079.0,981.0,1350.0,35724.0,10488676.0,,35738.94719931293,35738.94719931293,35738.94719931293
2020-09-22,2604.0,239.0,2843.0,45489.0,410.0,1392.0,35738.0,10575979.0,,35753.86140614786,35753.86140614786,35753.86140614786
2020-09-23,2658.0,244.0,2902.0,46114.0,625.0,1640.0,35758.0,10679675.0,,35768.77561298278,35768.77561298278,35768.77561298278
2020-09-24,2731.0,246.0,2977.0,46780.0,666.0,1786.0,35781.0,10787694.0,,35783.689819817715,35783.689819817715,35783.689819817715
2020-09-25,2737.0,244.0,2981.0,47718.0,938.0,1912.0,35801.0,10894963.0,,35798.60402665265,35798.60402665265,35798.60402665265
2020-09-26,2746.0,247.0,2993.0,48593.0,875.0,1869.0,35818.0,10999350.0,,35813.51823348758,35813.51823348758,35813.51823348758
2020-09-27,2846.0,254.0,3100.0,49618.0,1025.0,1766.0,35835.0,11087064.0,,35828.43244032251,35828.43244032251,35828.43244032251
2020-09-28,2977.0,264.0,3241.0,50323.0,705.0,1494.0,35851.0,11138173.0,,35843.346647157436,35843.346647157436,35843.346647157436
2020-09-29,3048.0,271.0,3319.0,50630.0,307.0,1648.0,35875.0,11228358.0,,35858.26085399237,35858.26085399237,35858.26085399237
2020-09-30,3047.0,280.0,3327.0,51263.0,633.0,1851.0,35894.0,11333922.0,,35873.17506082729,35873.17506082729,35873.17506082729
2020-10-01,3097.0,291.0,3388.0,52647.0,1384.0,2548.0,35918.0,11452158.0,,35888.089267662224,35888.089267662224,35888.089267662224
2020-10-02,3142.0,294.0,3436.0,53997.0,1350.0,2499.0,35941.0,11572459.0,,35903.00347449716,35903.00347449716,35903.00347449716
2020-10-03,3205.0,297.0,3502.0,55566.0,1569.0,2844.0,35968.0,11691391.0,,35917.91768133209,35917.91768133209,35917.91768133209
2020-10-04,3287.0,303.0,3590.0,57429.0,1863.0,2578.0,35986.0,11784105.0,,35932.83188816702,35932.83188816702,35932.83188816702
2020-10-05,3487.0,323.0,3810.0,58903.0,1474.0,2257.0,36002.0,11844346.0,,35947.74609500195,35947.74609500195,35947.74609500195
2020-10-06,3625.0,319.0,3944.0,60134.0,1231.0,2677.0,36030.0,11944088.0,,35962.66030183688,35962.66030183688,35962.66030183688
2020-10-07,3782.0,337.0,4119.0,62576.0,2442.0,3678.0,36061.0,12069402.0,,35977.57450867181,35977.57450867181,35977.57450867181
2020-10-08,3925.0,358.0,4283.0,65952.0,3376.0,4458.0,36083.0,12197500.0,,35992.48871550673,35992.48871550673,35992.48871550673
2020-10-09,4086.0,387.0,4473.0,70110.0,4158.0,5372.0,36111.0,12326971.0,,36007.40292234167,36007.40292234167,36007.40292234167
2020-10-10,4336.0,390.0,4726.0,74829.0,4719.0,5724.0,36140.0,12460055.0,,36022.3171291766,36022.3171291766,36022.3171291766
2020-10-11,4519.0,420.0,4939.0,79075.0,4246.0,5456.0,36166.0,12564713.0,,36107.91631285993,36107.91631285993,36107.91631285993
2020-10-12,4821.0,452.0,5273.0,82764.0,3689.0,4619.0,36205.0,12650155.0,,36193.515496543274,36193.515496543274,36193.515496543274
2020-10-13,5076.0,514.0,5590.0,87193.0,4429.0,5901.0,36246.0,12762699.0,,36279.11468022661,36279.11468022661,36279.11468022661
2020-10-14,5470.0,539.0,6009.0,92445.0,5252.0,7332.0,36289.0,12914895.0,,36364.71386390995,36364.71386390995,36364.71386390995
2020-10-15,5796.0,586.0,6382.0,99266.0,6821.0,8804.0,36372.0,13077827.0,,36450.313047593285,36450.313047593285,36450.313047593285
2020-10-16,6178.0,638.0,6816.0,107312.0,8046.0,10010.0,36427.0,13228204.0,,36535.91223127662,36535.91223127662,36535.91223127662
2020-10-17,6617.0,705.0,7322.0,116935.0,9623.0,10925.0,36474.0,13394041.0,,36621.511414959954,36621.511414959954,36621.511414959954
2020-10-18,7131.0,750.0,7881.0,126237.0,9302.0,11705.0,36543.0,13540582.0,,36707.110598643296,36707.110598643296,36707.110598643296
2020-10-19,7676.0,797.0,8473.0,134003.0,7766.0,9338.0,36616.0,13639444.0,,36792.70978232664,36792.70978232664,36792.70978232664
2020-10-20,8454.0,870.0,9324.0,142739.0,8736.0,10874.0,36705.0,13784181.0,,36878.30896600998,36878.30896600998,36878.30896600998
2020-10-21,9057.0,926.0,9983.0,155442.0,12703.0,15199.0,36832.0,13962029.0,,36963.908149693314,36963.908149693314,36963.908149693314
2020-10-22,9694.0,992.0,10686.0,169302.0,13860.0,16079.0,36968.0,14132421.0,,37049.50733337665,37049.50733337665,37049.50733337665
2020-10-23,10549.0,1049.0,11598.0,186002.0,16700.0,19143.0,37059.0,14314453.0,,37135.10651705998,37135.10651705998,37135.10651705998
2020-10-24,11287.0,1128.0,12415.0,203182.0,17180.0,19644.0,37210.0,14492122.0,,37220.70570074332,37220.70570074332,37220.70570074332
2020-10-25,12006.0,1208.0,13214.0,222241.0,19059.0,21273.0,37338.0,14654002.0,,37306.30488442667,37306.30488442667,37306.30488442667
2020-10-26,12997.0,1284.0,14281.0,236684.0,14443.0,17012.0,37479.0,14778688.0,,37391.90406811001,37391.90406811001,37391.90406811001
2020-10-27,13955.0,1411.0,15366.0,255090.0,18406.0,21994.0,37700.0,14953086.0,,37477.50325179334,37477.50325179334,37477.50325179334
2020-10-28,14981.0,1536.0,16517.0,276457.0,21367.0,24991.0,37905.0,15152038.0,,37563.10243547668,37563.10243547668,37563.10243547668
2020-10-29,15964.0,1651.0,17615.0,299191.0,22734.0,26831.0,38122.0,15353490.0,,37648.70161916001,37648.70161916001,37648.70161916001
2020-10-30,16994.0,1746.0,18740.0,325786.0,26595.0,31084.0,38321.0,15568575.0,,37734.30080284335,37734.30080284335,37734.30080284335
2020-10-31,17966.0,1843.0,19809.0,351386.0,25600.0,31758.0,38618.0,15784461.0,,37819.899986526696,37819.899986526696,37819.899986526696
2020-11-01,18902.0,1939.0,20841.0,378129.0,26743.0,29907.0,38826.0,15967918.0,,38335.18975481723,38335.18975481723,38335.18975481723
2020-11-02,19840.0,2022.0,21862.0,396512.0,18383.0,22253.0,39059.0,16103649.0,,38850.47952310774,38850.47952310774,38850.47952310774
2020-11-03,21114.0,2225.0,23339.0,418142.0,21630.0,28244.0,39412.0,16285936.0,,39365.76929139826,39365.76929139826,39365.76929139826
2020-11-04,22116.0,2292.0,24408.0,443235.0,25093.0,30550.0,39747.0,16497767.0,,39881.059059688756,39881.059059688756,39881.059059688756
2020-11-05,23256.0,2391.0,25647.0,472348.0,29113.0,34505.0,40192.0,16717651.0,,40396.34882797929,40396.34882797929,40396.34882797929
2020-11-06,24005.0,2515.0,26520.0,499118.0,26770.0,37809.0,40638.0,16951896.0,,40911.6385962698,40911.6385962698,40911.6385962698
2020-11-07,25109.0,2634.0,27743.0,532536.0,33418.0,39811.0,41063.0,17183569.0,,41426.92836456029,41426.92836456029,41426.92836456029
2020-11-08,26440.0,2749.0,29189.0,558636.0,26100.0,32616.0,41394.0,17374713.0,,41942.218132850816,41942.218132850816,41942.218132850816
2020-11-09,27636.0,2849.0,30485.0,573334.0,14698.0,25271.0,41750.0,17522438.0,,42457.507901141325,42457.507901141325,42457.507901141325
2020-11-10,28633.0,2971.0,31604.0,590110.0,16776.0,35098.0,42330.0,17740196.0,,42972.79766943184,42972.79766943184,42972.79766943184
2020-11-11,29444.0,3081.0,32525.0,613358.0,23248.0,32961.0,42953.0,17965836.0,,43488.08743772234,43488.08743772234,43488.08743772234
2020-11-12,29873.0,3170.0,33043.0,635054.0,21696.0,37978.0,43589.0,18200508.0,,44003.377206012876,44003.377206012876,44003.377206012876
2020-11-13,30914.0,3230.0,34144.0,663926.0,28872.0,40902.0,44139.0,18455416.0,,44518.666974303385,44518.666974303385,44518.666974303385
2020-11-14,31398.0,3306.0,34704.0,688435.0,24509.0,37255.0,44683.0,18683111.0,,45033.9567425939,45033.9567425939,45033.9567425939
2020-11-15,32047.0,3422.0,35469.0,712490.0,24055.0,33979.0,45229.0,18878386.0,,45549.24651088441,45549.24651088441,45549.24651088441
2020-11-16,32536.0,3492.0,36028.0,717784.0,5294.0,27354.0,45733.0,19031049.0,,46064.53627917492,46064.53627917492,46064.53627917492
2020-11-17,33074.0,3612.0,36686.0,733810.0,16026.0,32191.0,46464.0,19239507.0,,46579.82604746543,46579.82604746543,46579.82604746543
2020-11-18,33504.0,3670.0,37174.0,743168.0,9358.0,34282.0,47217.0,19474341.0,,47095.11581575595,47095.11581575595,47095.11581575595
2020-11-19,33610.0,3712.0,37322.0,761671.0,18503.0,36176.0,47870.0,19724527.0,,47610.40558404646,47610.40558404646,47610.40558404646
2020-11-20,33957.0,3748.0,37705.0,777176.0,15505.0,37242.0,48569.0,19962604.0,,48125.69535233698,48125.69535233698,48125.69535233698
2020-11-21,34063.0,3758.0,37821.0,791746.0,14570.0,34767.0,49261.0,20199829.0,,48871.840890108215,48871.840890108215,48871.840890108215
2020-11-22,34279.0,3801.0,38080.0,805947.0,14201.0,28337.0,49823.0,20388576.0,,49617.98642787945,49617.98642787945,49617.98642787945
2020-11-23,34697.0,3810.0,38507.0,796849.0,-9098.0,22930.0,50453.0,20537521.0,,50364.13196565071,50364.13196565071,50364.13196565071
2020-11-24,34577.0,3816.0,38393.0,798386.0,1537.0,23232.0,51306.0,20726180.0,,51110.277503421945,51110.277503421945,51110.277503421945
2020-11-25,34313.0,3848.0,38161.0,791697.0,-6689.0,25853.0,52028.0,20956187.0,,51856.42304119321,51856.42304119321,51856.42304119321
2020-11-26,34038.0,3846.0,37884.0,795845.0,4148.0,29003.0,52850.0,21188898.0,,52602.56857896444,52602.56857896444,52602.56857896444
2020-11-27,33684.0,3782.0,37466.0,787893.0,-7952.0,28352.0,53677.0,21411701.0,,53348.714116735704,53348.714116735704,53348.714116735704
2020-11-28,33299.0,3762.0,37061.0,789308.0,1415.0,26323.0,54363.0,21637641.0,,54094.85965450691,54094.85965450691,54094.85965450691
2020-11-29,32879.0,3753.0,36632.0,795771.0,6463.0,20648.0,54904.0,21814575.0,,54841.00519227814,54841.00519227814,54841.00519227814
2020-11-30,33187.0,3744.0,36931.0,788471.0,-7300.0,16377.0,55576.0,21945099.0,,55587.150730049405,55587.150730049405,55587.150730049405
2020-12-01,32811.0,3663.0,36474.0,779945.0,-8526.0,19350.0,56361.0,22127199.0,,56333.29626782064,56333.29626782064,56333.29626782064
2020-12-02,32454.0,3616.0,36070.0,761230.0,-18715.0,20709.0,57045.0,22334342.0,,57079.4418055919,57079.4418055919,57079.4418055919
2020-12-03,31772.0,3597.0,35369.0,759982.0,-1248.0,23225.0,58038.0,22554389.0,217.0,57825.587343363135,57825.587343363135,57825.587343363135
2020-12-04,31200.0,3567.0,34767.0,757702.0,-2280.0,24099.0,58852.0,22767130.0,201.0,58571.7328811344,58571.7328811344,58571.7328811344
2020-12-05,30158.0,3517.0,33675.0,754169.0,-3533.0,21052.0,59514.0,22962114.0,192.0,59317.8784189056,59317.8784189056,59317.8784189056
2020-12-06,30391.0,3454.0,33845.0,755306.0,1137.0,18887.0,60078.0,23125664.0,150.0,60064.023956676865,60064.023956676865,60064.023956676865
2020-12-07,30524.0,3382.0,33906.0,748819.0,-6487.0,13720.0,60606.0,23236881.0,144.0,60810.1694944481,60810.1694944481,60810.1694944481
2020-12-08,30081.0,3345.0,33426.0,737525.0,-11294.0,14842.0,61240.0,23386113.0,192.0,61556.31503221936,61556.31503221936,61556.31503221936
2020-12-09,29653.0,3320.0,32973.0,710515.0,-27010.0,12756.0,61739.0,23504588.0,152.0,62302.460569990595,62302.460569990595,62302.460569990595
2020-12-10,29088.0,3291.0,32379.0,696527.0,-13988.0,16999.0,62626.0,23676174.0,251.0,63048.60610776183,63048.60610776183,63048.60610776183
2020-12-11,28562.0,3265.0,31827.0,690323.0,-6204.0,18727.0,63387.0,23866590.0,208.0,63794.75164553308,63794.75164553308,63794.75164553308
2020-12-12,28066.0,3199.0,31265.0,684848.0,-5475.0,19903.0,64036.0,24063029.0,195.0,64309.717162039364,64309.717162039364,64309.717162039364
2020-12-13,27735.0,3158.0,30893.0,686031.0,1183.0,17938.0,64520.0,24215726.0,152.0,64824.68267854571,64824.68267854571,64824.68267854571
2020-12-14,27765.0,3095.0,30860.0,675109.0,-10922.0,12030.0,65011.0,24319310.0,138.0,65339.648195051996,65339.648195051996,65339.648195051996
2020-12-15,27342.0,3003.0,30345.0,663313.0,-11796.0,14844.0,65857.0,24483741.0,199.0,65854.61371155834,65854.61371155834,65854.61371155834
2020-12-16,26897.0,2926.0,29823.0,645706.0,-17607.0,17572.0,66537.0,24683230.0,191.0,66369.57922806463,66369.57922806463,66369.57922806463
2020-12-17,26427.0,2855.0,29282.0,635343.0,-10363.0,18236.0,67220.0,24635720.0,183.0,66884.54474457097,66884.54474457097,66884.54474457097
2020-12-18,25769.0,2819.0,28588.0,627798.0,-7545.0,17992.0,67894.0,24815520.0,189.0,67399.51026107726,67399.51026107726,67399.51026107726
2020-12-19,25364.0,2784.0,28148.0,620166.0,-7632.0,16308.0,68447.0,24991705.0,160.0,67914.47577758358,67914.47577758358,67914.47577758358
2020-12-20,25158.0,2743.0,27901.0,622760.0,2594.0,15104.0,68799.0,25129125.0,121.0,68429.44129408988,68429.44129408988,68429.44129408988
2020-12-21,25145.0,2731.0,27876.0,613582.0,-9178.0,10872.0,69214.0,25217014.0,161.0,68944.40681059619,68944.40681059619,68944.40681059619
2020-12-22,24948.0,2687.0,27635.0,605955.0,-7627.0,13318.0,69842.0,25374719.0,201.0,69459.37232710251,69459.37232710251,69459.37232710251
2020-12-23,24546.0,2624.0,27170.0,598816.0,-7139.0,14522.0,70395.0,25558583.0,216.0,69974.33784360882,69974.33784360882,69974.33784360882
2020-12-24,24070.0,2589.0,26659.0,593632.0,-5184.0,18040.0,70900.0,25752360.0,149.0,70489.30336011514,70489.30336011514,70489.30336011514
2020-12-25,23402.0,2584.0,25986.0,579886.0,-13746.0,19037.0,71359.0,25904694.0,165.0,71004.26887662146,71004.26887662146,71004.26887662146
2020-12-26,23312.0,2580.0,25892.0,580943.0,1057.0,10431.0,71627.0,25986258.0,133.0,71519.23439312777,71519.23439312777,71519.23439312777
2020-12-27,23571.0,2580.0,26151.0,581760.0,817.0,8913.0,71925.0,26046137.0,148.0,72034.19990963409,72034.19990963409,72034.19990963409
2020-12-28,23932.0,2565.0,26497.0,575221.0,-6539.0,8585.0,72370.0,26114818.0,167.0,72549.1654261404,72549.1654261404,72549.1654261404
2020-12-29,23662.0,2549.0,26211.0,568728.0,-6493.0,11224.0,73029.0,26243558.0,256.0,73064.13094264672,73064.13094264672,73064.13094264672
2020-12-30,23566.0,2528.0,26094.0,564395.0,-4333.0,16202.0,73604.0,26412603.0,175.0,73579.09645915304,73579.09645915304,73579.09645915304
2020-12-31,23151.0,2555.0,25706.0,569896.0,5501.0,23477.0,74159.0,26598607.0,202.0,74094.06197565935,74094.06197565935,74094.06197565935
2021-01-01,22822.0,2553.0,25375.0,574767.0,4871.0,22211.0,74621.0,26756131.0,145.0,74609.02749216565,74609.02749216565,74609.02749216565
2021-01-02,22948.0,2569.0,25517.0,577062.0,2295.0,11831.0,74985.0,26823305.0,134.0,75090.51455479303,75090.51455479303,75090.51455479303
2021-01-03,23075.0,2583.0,25658.0,576214.0,-848.0,14245.0,75332.0,26926279.0,154.0,75572.00161742039,75572.00161742039,75572.00161742039
2021-01-04,23317.0,2579.0,25896.0,570458.0,-5756.0,10800.0,75680.0,27004272.0,136.0,76053.48868004778,76053.48868004778,76053.48868004778
2021-01-05,23395.0,2569.0,25964.0,569161.0,-1297.0,15378.0,76329.0,27139378.0,202.0,76534.97574267513,76534.97574267513,76534.97574267513
2021-01-06,23174.0,2571.0,25745.0,568712.0,-449.0,20331.0,76877.0,27317974.0,183.0,77016.46280530252,77016.46280530252,77016.46280530252
2021-01-07,23291.0,2587.0,25878.0,571055.0,2343.0,18020.0,77291.0,27439249.0,156.0,77497.94986792988,77497.94986792988,77497.94986792988
2021-01-08,23313.0,2587.0,25900.0,570389.0,-666.0,17533.0,77911.0,27579516.0,187.0,77979.43693055726,77979.43693055726,77979.43693055726
2021-01-09,23260.0,2593.0,25853.0,572842.0,2453.0,19978.0,78394.0,27751635.0,183.0,78460.92399318462,78460.92399318462,78460.92399318462
2021-01-10,23427.0,2615.0,26042.0,579932.0,7090.0,18627.0,78755.0,27891393.0,181.0,78942.41105581199,78942.41105581199,78942.41105581199
2021-01-11,23603.0,2642.0,26245.0,575979.0,-3953.0,12532.0,79203.0,27983049.0,168.0,79423.89811843938,79423.89811843938,79423.89811843938
2021-01-12,23712.0,2636.0,26348.0,570040.0,-5939.0,14242.0,79819.0,28124690.0,196.0,79905.38518106673,79905.38518106673,79905.38518106673
2021-01-13,23525.0,2579.0,26104.0,564774.0,-5266.0,15774.0,80326.0,28300119.0,165.0,80386.87224369412,80386.87224369412,80386.87224369412
2021-01-14,23110.0,2557.0,25667.0,561380.0,-3394.0,17246.0,80848.0,28460704.0,164.0,80868.35930632148,80868.35930632148,80868.35930632148
2021-01-15,22841.0,2522.0,25363.0,558068.0,-3312.0,16146.0,81325.0,28734210.0,156.0,81349.84636894883,81349.84636894883,81349.84636894883
2021-01-16,22784.0,2520.0,25304.0,557717.0,-351.0,16310.0,81800.0,28995614.0,170.0,81831.33343157622,81831.33343157622,81831.33343157622
2021-01-17,22757.0,2503.0,25260.0,553374.0,-4343.0,12545.0,82177.0,29206692.0,124.0,82312.82049420358,82312.82049420358,82312.82049420358
2021-01-18,22884.0,2544.0,25428.0,547059.0,-6315.0,8825.0,82554.0,29365366.0,142.0,82794.30755683093,82794.30755683093,82794.30755683093
2021-01-19,22699.0,2487.0,25186.0,535524.0,-11535.0,10497.0,83157.0,29619436.0,176.0,83275.79461945832,83275.79461945832,83275.79461945832
2021-01-20,22469.0,2461.0,24930.0,523553.0,-11971.0,13571.0,83681.0,29899198.0,152.0,83757.28168208568,83757.28168208568,83757.28168208568
2021-01-21,22045.0,2418.0,24463.0,516568.0,-6985.0,14078.0,84202.0,30166765.0,155.0,84238.76874471303,84238.76874471303,84238.76874471303
2021-01-22,21691.0,2390.0,24081.0,502053.0,-14515.0,13633.0,84674.0,30431493.0,144.0,84720.25580734042,84720.25580734042,84720.25580734042
2021-01-23,21403.0,2386.0,23789.0,498834.0,-3219.0,13331.0,85162.0,30717824.0,174.0,85125.91818315382,85125.91818315382,85125.91818315382
2021-01-24,21309.0,2400.0,23709.0,499278.0,444.0,11629.0,85461.0,30934035.0,120.0,85531.58055896717,85531.58055896717,85531.58055896717
2021-01-25,21424.0,2421.0,23845.0,491630.0,-7648.0,8562.0,85881.0,31060966.0,150.0,85937.24293478053,85937.24293478053,85937.24293478053
2021-01-26,21355.0,2372.0,23727.0,482417.0,-9213.0,10593.0,86422.0,31317253.0,162.0,86342.90531059391,86342.90531059391,86342.90531059391
2021-01-27,21161.0,2352.0,23513.0,477969.0,-4448.0,15204.0,86889.0,31611023.0,115.0,86748.5676864073,86748.5676864073,86748.5676864073
2021-01-28,20778.0,2288.0,23066.0,474617.0,-3352.0,14372.0,87381.0,31886602.0,102.0,87154.23006222062,87154.23006222062,87154.23006222062
2021-01-29,20397.0,2270.0,22667.0,467824.0,-6793.0,13574.0,87858.0,32155352.0,148.0,87559.89243803402,87559.89243803402,87559.89243803402
2021-01-30,20098.0,2218.0,22316.0,463352.0,-4472.0,12715.0,88279.0,32453362.0,132.0,87965.55481384741,87965.55481384741,87965.55481384741
2021-01-31,20096.0,2215.0,22311.0,453968.0,-9384.0,11252.0,88516.0,32666726.0,97.0,88371.21718966073,88371.21718966073,88371.21718966073
2021-02-01,20260.0,2252.0,22512.0,447589.0,-6379.0,7925.0,88845.0,32809145.0,145.0,88776.87956547413,88776.87956547413,88776.87956547413
2021-02-02,20317.0,2214.0,22531.0,437765.0,-9824.0,9660.0,89343.0,33053574.0,158.0,89182.5419412875,89182.5419412875,89182.5419412875
2021-02-03,20071.0,2145.0,22216.0,434722.0,-3043.0,13189.0,89819.0,33332881.0,133.0,89588.20431710087,89588.20431710087,89588.20431710087
2021-02-04,19743.0,2151.0,21894.0,430277.0,-4445.0,13659.0,90241.0,33603023.0,147.0,89993.86669291422,89993.86669291422,89993.86669291422
2021-02-05,19575.0,2142.0,21717.0,429118.0,-1159.0,14218.0,90618.0,33873530.0,132.0,90399.52906872761,90399.52906872761,90399.52906872761
2021-02-06,19408.0,2110.0,21518.0,427034.0,-2084.0,13442.0,91003.0,34155937.0,144.0,90805.19144454096,90805.19144454096,90805.19144454096
2021-02-07,19266.0,2107.0,21373.0,427024.0,-10.0,11641.0,91273.0,34362726.0,105.0,91210.85382035436,91210.85382035436,91210.85382035436
2021-02-08,19527.0,2143.0,21670.0,419604.0,-7420.0,7970.0,91580.0,34506996.0,139.0,91616.51619616772,91616.51619616772,91616.51619616772
2021-02-09,19512.0,2143.0,21655.0,413967.0,-5637.0,10630.0,92002.0,34781259.0,146.0,92022.17857198107,92022.17857198107,92022.17857198107
2021-02-10,19280.0,2128.0,21408.0,410111.0,-3856.0,12956.0,92338.0,35092253.0,155.0,92427.84094779447,92427.84094779447,92427.84094779447
2021-02-11,18942.0,2126.0,21068.0,405019.0,-5092.0,15146.0,92729.0,35384786.0,151.0,92833.50332360782,92833.50332360782,92833.50332360782
2021-02-12,18736.0,2095.0,20831.0,402174.0,-2845.0,13908.0,93045.0,35672405.0,153.0,93239.1656994212,93239.1656994212,93239.1656994212
2021-02-13,18500.0,2062.0,20562.0,401413.0,-761.0,13532.0,93356.0,35962939.0,118.0,93514.88646703292,93514.88646703292,93514.88646703292
2021-02-14,18449.0,2085.0,20534.0,402783.0,1370.0,11068.0,93577.0,36168581.0,126.0,93790.60723464466,93790.60723464466,93790.60723464466
2021-02-15,18515.0,2089.0,20604.0,398098.0,-4685.0,7351.0,93835.0,36347859.0,122.0,94066.32800225638,94066.32800225638,94066.32800225638
2021-02-16,18463.0,2074.0,20537.0,393686.0,-4412.0,10386.0,94171.0,36621878.0,154.0,94342.04876986812,94342.04876986812,94342.04876986812
2021-02-17,18274.0,2043.0,20317.0,388864.0,-4822.0,12074.0,94540.0,36916289.0,113.0,94617.76953747985,94617.76953747985,94617.76953747985
2021-02-18,17963.0,2045.0,20008.0,384501.0,-4363.0,13762.0,94882.0,37204747.0,177.0,94893.49030509159,94893.49030509159,94893.49030509159
2021-02-19,17831.0,2059.0,19890.0,382448.0,-2053.0,15479.0,95235.0,37501875.0,151.0,95169.2110727033,95169.2110727033,95169.2110727033
2021-02-20,17725.0,2063.0,19788.0,384623.0,2175.0,14931.0,95486.0,37807953.0,137.0,95444.93184031504,95444.93184031504,95444.93184031504
2021-02-21,17804.0,2094.0,19898.0,388895.0,4272.0,13452.0,95718.0,38058939.0,125.0,95720.65260792678,95720.65260792678,95720.65260792678
2021-02-22,18155.0,2118.0,20273.0,387903.0,-992.0,9630.0,95992.0,38229611.0,162.0,95996.37337553849,95996.37337553849,95996.37337553849
2021-02-23,18295.0,2146.0,20441.0,387948.0,45.0,13314.0,96348.0,38533461.0,197.0,96272.09414315023,96272.09414315023,96272.09414315023
2021-02-24,18217.0,2157.0,20374.0,389433.0,1485.0,16424.0,96666.0,38873708.0,178.0,96547.81491076197,96547.81491076197,96547.81491076197
2021-02-25,18257.0,2168.0,20425.0,396143.0,6710.0,19886.0,96974.0,39227412.0,178.0,96823.53567837371,96823.53567837371,96823.53567837371
2021-02-26,18292.0,2194.0,20486.0,404664.0,8521.0,20499.0,97227.0,39552816.0,188.0,97099.25644598542,97099.25644598542,97099.25644598542
2021-02-27,18372.0,2216.0,20588.0,411966.0,7302.0,18916.0,97507.0,39875863.0,163.0,97374.97721359716,97374.97721359716,97374.97721359716
2021-02-28,18638.0,2231.0,20869.0,422367.0,10401.0,17455.0,97699.0,40132887.0,131.0,97650.69798120888,97650.69798120888,97650.69798120888
2021-03-01,19112.0,2289.0,21401.0,424333.0,1966.0,13114.0,97945.0,40303520.0,171.0,97926.41874882062,97926.41874882062,97926.41874882062
2021-03-02,19570.0,2327.0,21897.0,430996.0,6663.0,17083.0,98288.0,40639503.0,222.0,98202.13951643235,98202.13951643235,98202.13951643235
2021-03-03,19763.0,2411.0,22174.0,437421.0,6425.0,20884.0,98635.0,40998387.0,222.0,98477.86028404407,98477.86028404407,98477.86028404407
2021-03-04,20157.0,2475.0,22632.0,446439.0,9018.0,22865.0,98974.0,41338022.0,232.0,98753.58105165583,98753.58105165583,98753.58105165583
2021-03-05,20374.0,2525.0,22899.0,456470.0,10031.0,24036.0,99271.0,41716485.0,222.0,99124.85905501308,99124.85905501308,99124.85905501308
2021-03-06,20701.0,2571.0,23272.0,465812.0,9342.0,23641.0,99578.0,42071509.0,214.0,99496.13705837037,99496.13705837037,99496.13705837037
2021-03-07,21144.0,2605.0,23749.0,472862.0,7050.0,20765.0,99785.0,42342845.0,161.0,99867.41506172766,99867.41506172766,99867.41506172766
2021-03-08,21831.0,2700.0,24531.0,472533.0,-329.0,13902.0,100103.0,42527529.0,231.0,100238.69306508494,100238.69306508494,100238.69306508494
2021-03-09,22393.0,2756.0,25149.0,478883.0,6350.0,19749.0,100479.0,42873501.0,278.0,100609.9710684422,100609.9710684422,100609.9710684422
